0 0 0 2 1 0
0.018193 0.00251571 0.00251571 1 1 0
0.0363862 0.00251752 0.00251752 1 1 0
0.0727732 0.00252116 0.00252116 1 1 0
0.145549 0.00252843 0.00252843 1 1 0
0.291111 0.00254298 0.00254298 1 1 0
0.58227 0.00257214 0.00257214 1 1 0
1.16473 0.0026307 0.0026307 1 1 0
2.33025 0.0027488 0.0027488 1 1 0
4.08005 0.00292845 0.00292845 1 1 0
6.70824 0.00320381 0.00320381 1 1 0
10.6588 0.00363074 0.00363074 1 1 0
15.2441 0.00414634 0.00414634 1 1 0
19.8438 0.00468523 0.00468523 1 1 0
24.4585 0.00524699 0.00524699 1 1 0
29.0883 0.00583055 0.00583055 1 1 0
33.7331 0.00643418 0.00643418 1 1 0
38.3927 0.00705536 0.00705536 1 1 0
43.0665 0.00769076 0.00769076 1 1 0
47.7537 0.00833599 0.00833599 1 1 0
52.4533 0.00898542 0.00898542 1 1 0
57.1641 0.00963188 0.00963188 1 1 0
61.8846 0.0102662 0.0102662 1 1 0
66.6134 0.0108764 0.0108764 1 1 0
71.3484 0.0114471 0.0114471 1 1 0
76.0878 0.0119577 0.0119577 1 1 0
80.8289 0.0123803 0.0123803 1 1 0
85.569 0.0126756 0.0126756 1 1 0
90.3045 0.0127866 0.0127866 1 1 0
93.8576 0.0126974 0.0126974 2 1 0
98.5729 0.0122403 0.0122403 2 1 0
103.267 0.0111761 0.0111761 2 1 0
107.926 0.00897288 0.00897288 2 1 0
112.534 0.00290733 0.00290733 2 1 0
117.059 0.00290733 0.00290733 2 1 0
121.459 0.00290733 0.00290733 2 1 0
125.703 0.00290733 0.00290733 2 1 0
129.88 0.00290733 0.00290733 2 1 0
134.219 0.00290733 0.00290733 2 1 0
138.797 0.00290733 0.00290733 2 1 0
143.536 0.00290733 0.00290733 2 1 0
148.364 0.00290733 0.00290733 2 1 0
153.242 0.00290733 0.00290733 2 1 0
158.149 0.00290733 0.00290733 2 1 0
163.077 0.00290733 0.00290733 2 1 0
168.017 0.00914074 0.00914074 2 1 0
172.967 0.0131843 0.0131843 2 1 0
177.924 0.0159155 0.0159155 2 1 0
182.887 0.0179605 0.0179605 2 1 0
187.854 0.0195535 0.0195535 2 1 0
192.824 0.0208155 0.0208155 2 1 0
197.797 0.0218198 0.0218198 2 1 0
202.772 0.0226154 0.0226154 2 1 0
207.749 0.0232368 0.0232368 2 1 0
212.019 0.0236508 0.0236508 1 1 0
216.999 0.0240126 0.0240126 1 1 0
221.98 0.0242593 0.0242593 1 1 0
226.963 0.0244037 0.0244037 1 1 0
231.946 0.0244561 0.0244561 1 1 0
236.93 0.0244249 0.0244249 1 1 0
241.915 0.0243171 0.0243171 1 1 0
246.901 0.0241383 0.0241383 1 1 0
251.887 0.0238931 0.0238931 1 1 0
256.874 0.0235853 0.0235853 1 1 0
261.861 0.0232179 0.0232179 1 1 0
266.849 0.022793 0.022793 1 1 0
271.837 0.0223121 0.0223121 1 1 0
276.826 0.0217762 0.0217762 1 1 0
281.815 0.0211852 0.0211852 1 1 0
286.804 0.0205386 0.0205386 1 1 0
291.793 0.0198348 0.0198348 1 1 0
296.783 0.0190713 0.0190713 1 1 0
301.773 0.0182443 0.0182443 1 1 0
93.8576 0.0126974 0.0126974 4 2 0
93.8576 0.0126973 0.0126973 3 2 0
93.8576 0.0126973 0.0126973 4 2 0
93.8574 0.0126972 0.0126972 4 2 0
93.8559 0.0126964 0.0126964 4 2 0
93.8491 0.0126927 0.0126927 4 2 0
93.8294 0.012682 0.012682 4 2 0
93.7788 0.0126544 0.0126544 4 2 0
93.6587 0.0125883 0.0125883 4 2 0
93.3936 0.0124388 0.0124388 4 2 0
92.8592 0.0121207 0.0121207 4 2 0
92.172 0.0116702 0.0116702 4 2 0
91.3906 0.0110775 0.0110775 4 2 0
90.5914 0.0103317 0.0103317 4 2 0
89.8703 0.00945132 0.00945132 4 2 0
89.2979 0.00850846 0.00850846 4 2 0
88.882 0.00758972 0.00758972 4 2 0
88.5939 0.00676485 0.00676485 4 2 0
88.3359 0.00601111 0.00601111 4 2 0
88.3029 0.00627693 0.00627693 4 2 0
88.2934 0.00729166 0.00729166 4 2 0
88.2939 0.00741182 0.00741182 3 2 0
88.2983 0.00655393 0.00655393 4 2 0
88.3039 0.0062589 0.0062589 4 2 0
88.3048 0.0062298 0.0062298 4 2 0
88.3877 0.00609801 0.00609801 4 2 0
88.9776 0.0078245 0.0078245 4 2 0
90.495 0.0102281 0.0102281 4 2 0
93.3763 0.0124288 0.0124288 4 2 0
93.7685 0.0126488 0.0126488 4 2 0
93.8575 0.0126973 0.0126973 4 2 0
93.2304 0.0123442 0.0123442 4 2 0
91.7544 0.0113664 0.0113664 4 2 0
90.2401 0.0099349 0.0099349 4 2 0
89.2427 0.00840053 0.00840053 4 2 0
88.6835 0.00704164 0.00704164 4 2 0
88.3073 0.0061701 0.0061701 4 2 0
88.296 0.00671829 0.00671829 4 2 0
88.2933 0.00738053 0.00738053 3 2 0
88.7096 0.00899344 0.00899344 3 2 0
91.9257 0.0103255 0.0103255 3 2 0
95.2544 0.0110125 0.0110125 3 2 0
98.8503 0.0115695 0.0115695 3 2 0
102.924 0.0120838 0.0120838 3 2 0
107.501 0.0125709 0.0125709 3 2 0
112.147 0.0129977 0.0129977 3 2 0
116.835 0.0133763 0.0133763 3 2 0
121.554 0.0137149 0.0137149 3 2 0
126.297 0.0140192 0.0140192 3 2 0
131.059 0.0142928 0.0142928 3 2 0
135.834 0.0145383 0.0145383 3 2 0
