0 -59.885 -59.885 2 1 0
0.0178487 -59.876 -59.876 1 1 0
0.0356973 -59.8669 -59.8669 1 1 0
0.0713943 -59.8489 -59.8489 1 1 0
0.142788 -59.8128 -59.8128 1 1 0
0.285572 -59.7406 -59.7406 1 1 0
0.571127 -59.5962 -59.5962 1 1 0
1.01728 -59.3705 -59.3705 1 1 0
1.46338 -59.1447 -59.1447 1 1 0
1.90945 -58.9188 -58.9188 1 1 0
2.35547 -58.6928 -58.6928 1 1 0
2.80144 -58.4667 -58.4667 1 1 0
3.24737 -58.2406 -58.2406 1 1 0
3.69325 -58.0143 -58.0143 1 1 0
4.13908 -57.7879 -57.7879 1 1 0
4.58485 -57.5615 -57.5615 1 1 0
5.03057 -57.3349 -57.3349 1 1 0
5.47624 -57.1082 -57.1082 1 1 0
5.92184 -56.8814 -56.8814 1 1 0
6.36739 -56.6545 -56.6545 1 1 0
6.81287 -56.4275 -56.4275 1 1 0
7.25829 -56.2003 -56.2003 1 1 0
7.70364 -55.973 -55.973 1 1 0
8.14892 -55.7456 -55.7456 1 1 0
8.59412 -55.518 -55.518 1 1 0
9.03925 -55.2903 -55.2903 1 1 0
9.48431 -55.0624 -55.0624 1 1 0
9.92928 -54.8344 -54.8344 1 1 0
10.3742 -54.6062 -54.6062 1 1 0
10.819 -54.3778 -54.3778 1 1 0
11.2637 -54.1493 -54.1493 1 1 0
11.7083 -53.9206 -53.9206 1 1 0
12.1528 -53.6917 -53.6917 1 1 0
12.5973 -53.4626 -53.4626 1 1 0
13.0416 -53.2333 -53.2333 1 1 0
13.4858 -53.0038 -53.0038 1 1 0
13.9299 -52.774 -52.774 1 1 0
14.3739 -52.5441 -52.5441 1 1 0
14.8178 -52.3139 -52.3139 1 1 0
15.2615 -52.0835 -52.0835 1 1 0
15.7051 -51.8528 -51.8528 1 1 0
16.1486 -51.6219 -51.6219 1 1 0
16.592 -51.3908 -51.3908 1 1 0
17.0352 -51.1593 -51.1593 1 1 0
17.4782 -50.9276 -50.9276 1 1 0
17.9211 -50.6955 -50.6955 1 1 0
18.3639 -50.4632 -50.4632 1 1 0
18.8064 -50.2306 -50.2306 1 1 0
19.2489 -49.9976 -49.9976 1 1 0
19.6911 -49.7643 -49.7643 1 1 0
20.1331 -49.5307 -49.5307 1 1 0
20.575 -49.2966 -49.2966 1 1 0
