93.8576 2 2 2 2 3
93.8769 1.99554 1.99554 2 2 3
93.8963 1.99105 1.99105 2 2 3
93.935 1.9821 1.9821 2 2 3
94.0125 1.9642 1.9642 2 2 3
94.1674 1.92845 1.92845 2 2 3
94.4773 1.8571 1.8571 2 2 3
95.0974 1.71503 1.71503 2 2 3
96.3396 1.43736 1.43736 2 2 3
98.2053 1.02885 1.02885 2 2 3
101.01 0.436319 0.436319 2 2 3
105.229 -0.410659 -0.410659 2 2 3
110.126 -1.33463 -1.33463 2 2 3
115.035 -2.20518 -2.20518 2 2 3
119.955 -3.02874 -3.02874 2 2 3
124.883 -3.81074 -3.81074 2 2 3
129.818 -4.55582 -4.55582 2 2 3
134.758 -5.26794 -5.26794 2 2 3
139.704 -5.95062 -5.95062 2 2 3
144.654 -6.60684 -6.60684 2 2 3
149.608 -7.2393 -7.2393 2 2 3
154.565 -7.85027 -7.85027 2 2 3
159.524 -8.44189 -8.44189 2 2 3
164.486 -9.01594 -9.01594 2 2 3
169.45 -9.57408 -9.57408 2 2 3
174.416 -10.1178 -10.1178 2 2 3
179.383 -10.6484 -10.6484 2 2 3
184.352 -11.1671 -11.1671 2 2 3
189.323 -11.675 -11.675 2 2 3
194.294 -12.1732 -12.1732 2 2 3
199.267 -12.6625 -12.6625 2 2 3
204.24 -13.1437 -13.1437 2 2 3
209.214 -13.6177 -13.6177 2 2 3
214.189 -14.0852 -14.0852 2 2 3
219.165 -14.5469 -14.5469 2 2 3
224.141 -15.0033 -15.0033 2 2 3
229.118 -15.4552 -15.4552 2 2 3
234.095 -15.903 -15.903 2 2 3
239.072 -16.3474 -16.3474 2 2 3
244.05 -16.7887 -16.7887 2 2 3
249.028 -17.2276 -17.2276 2 2 3
254.007 -17.6644 -17.6644 2 2 3
258.985 -18.0997 -18.0997 2 2 3
263.964 -18.5339 -18.5339 2 2 3
268.942 -18.9673 -18.9673 2 2 3
273.921 -19.4006 -19.4006 2 2 3
278.9 -19.8339 -19.8339 2 2 3
283.879 -20.2679 -20.2679 2 2 3
288.858 -20.7028 -20.7028 2 2 3
293.836 -21.1392 -21.1392 2 2 3
298.815 -21.5773 -21.5773 2 2 3
303.793 -22.0177 -22.0177 2 2 3
212.019 2 2 2 4 3
212.039 1.99802 1.99802 2 4 3
212.059 1.9961 1.9961 2 4 3
212.098 1.99216 1.99216 2 4 3
212.178 1.98434 1.98434 2 4 3
212.337 1.96867 1.96867 2 4 3
212.656 1.93733 1.93733 2 4 3
213.293 1.87464 1.87464 2 4 3
214.566 1.74918 1.74918 2 4 3
217.114 1.49791 1.49791 2 4 3
222.088 1.00361 1.00361 2 4 3
227.063 0.506749 0.506749 2 4 3
232.037 0.00663564 0.00663564 2 4 3
237.011 -0.496951 -0.496951 2 4 3
241.985 -1.00423 -1.00423 2 4 3
246.958 -1.51551 -1.51551 2 4 3
251.931 -2.03097 -2.03097 2 4 3
256.903 -2.55088 -2.55088 2 4 3
261.875 -3.07552 -3.07552 2 4 3
266.846 -3.60512 -3.60512 2 4 3
271.817 -4.13999 -4.13999 2 4 3
276.787 -4.68047 -4.68047 2 4 3
281.756 -5.22694 -5.22694 2 4 3
286.724 -5.77958 -5.77958 2 4 3
291.692 -6.33891 -6.33891 2 4 3
296.659 -6.90537 -6.90537 2 4 3
301.625 -7.47906 -7.47906 2 4 3
93.8576 2 2 2 2 3
93.8382 2.0045 2.0045 2 2 3
93.8189 2.00897 2.00897 2 2 3
93.7801 2.01793 2.01793 2 2 3
93.7027 2.03587 2.03587 2 2 3
93.5478 2.07179 2.07179 2 2 3
93.2381 2.14378 2.14378 2 2 3
92.6189 2.28841 2.28841 2 2 3
91.3829 2.58461 2.58461 2 2 3
89.5324 3.03846 3.03846 2 2 3
86.7667 3.7458 3.7458 2 2 3
82.6454 4.87207 4.87207 2 2 3
77.9294 6.28508 6.28508 2 2 3
73.298 7.83001 7.83001 2 2 3
68.8077 9.51376 9.51376 2 2 3
64.5237 11.3353 11.3353 2 2 3
60.601 13.2396 13.2396 2 2 3
57.2705 15.0846 15.0846 2 2 3
54.7382 16.6649 16.6649 2 2 3
52.9861 17.868 17.868 2 2 3
51.8105 18.7341 18.7341 2 2 3
51.0096 19.3544 19.3544 2 2 3
50.4468 19.8062 19.8062 2 2 3
50.0376 20.143 20.143 2 2 3
49.7328 20.3995 20.3995 2 2 3
49.4986 20.5995 20.5995 2 2 3
49.315 20.7581 20.7581 2 2 3
49.1687 20.8856 20.8856 2 2 3
49.05 20.9899 20.9899 2 2 3
48.9526 21.076 21.076 2 2 3
48.8715 21.1481 21.1481 2 2 3
48.8033 21.209 21.209 2 2 3
48.7453 21.2609 21.2609 2 2 3
48.6957 21.3055 21.3055 2 2 3
48.6529 21.3441 21.3441 2 2 3
48.6156 21.3777 21.3777 2 2 3
48.5784 21.4113 21.4113 2 2 3
48.5506 21.4366 21.4366 2 2 3
48.5259 21.459 21.459 2 2 3
48.5039 21.479 21.479 2 2 3
48.4842 21.497 21.497 2 2 3
48.4665 21.5131 21.5131 2 2 3
48.4506 21.5276 21.5276 2 2 3
48.4362 21.5407 21.5407 2 2 3
48.4232 21.5527 21.5527 2 2 3
48.4113 21.5635 21.5635 2 2 3
48.4005 21.5735 21.5735 2 2 3
48.3906 21.5825 21.5825 2 2 3
48.3815 21.5909 21.5909 2 2 3
48.3731 21.5985 21.5985 2 2 3
48.3654 21.6056 21.6056 2 2 3
48.3583 21.6122 21.6122 2 2 3
48.3517 21.6182 21.6182 2 2 3
48.3456 21.6238 21.6238 2 2 3
48.3399 21.629 21.629 2 2 3
48.3346 21.6339 21.6339 2 2 3
48.3297 21.6384 21.6384 2 2 3
48.3251 21.6426 21.6426 2 2 3
48.3208 21.6466 21.6466 2 2 3
48.3168 21.6503 21.6503 2 2 3
48.313 21.6538 21.6538 2 2 3
48.3095 21.657 21.657 2 2 3
48.3061 21.6601 21.6601 2 2 3
